"occurrenceID","basisOfRecord","eventDate","decimalLatitude","decimalLongitude","occurrenceStatus","countryCode","geodeticDatum","institutionCode","georeferenceProtocol","samplingProtocol","scientificName","scientificNameID","kingdom","taxonRank","coordinateUncertaintyInMeters","parentEventID"
"CCES_Drift-18_2018-11-10T08:35:33_ZC","MachineObservation","2018-11-10T08:35:33Z/2018-11-10T08:35:42Z",29.96726,-119.76518,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-10T08:41:45_ZC","MachineObservation","2018-11-10T08:41:45Z/2018-11-10T08:42:52Z",29.96726,-119.76518,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-10T08:47:31_ZC","MachineObservation","2018-11-10T08:47:31Z/2018-11-10T08:48:59Z",29.96683,-119.7645,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-10T08:53:49_ZC","MachineObservation","2018-11-10T08:53:49Z/2018-11-10T08:55:07Z",29.96683,-119.7645,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-10T09:06:23_ZC","MachineObservation","2018-11-10T09:06:23Z/2018-11-10T09:06:52Z",29.96645,-119.76349,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-10T10:23:43_ZC","MachineObservation","2018-11-10T10:23:43Z/2018-11-10T10:24:44Z",29.96516,-119.75841,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-10T10:31:22_ZC","MachineObservation","2018-11-10T10:31:22Z/2018-11-10T10:31:23Z",29.96478,-119.75732,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-10T11:06:37_ZC","MachineObservation","2018-11-10T11:06:37Z/2018-11-10T11:07:26Z",29.96395,-119.75566,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-10T11:18:03_ZC","MachineObservation","2018-11-10T11:18:03Z/2018-11-10T11:18:03Z",29.9637,-119.75497,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-10T13:47:30_ZC","MachineObservation","2018-11-10T13:47:30Z/2018-11-10T13:47:33Z",29.96219,-119.74413,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-11T06:54:32_ZC","MachineObservation","2018-11-11T06:54:32Z/2018-11-11T06:54:45Z",29.94883,-119.67006,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-11T06:59:30_ZC","MachineObservation","2018-11-11T06:59:30Z/2018-11-11T06:59:32Z",29.94883,-119.67006,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-11T07:12:13_ZC","MachineObservation","2018-11-11T07:12:13Z/2018-11-11T07:13:26Z",29.94892,-119.66997,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-11T07:17:34_ZC","MachineObservation","2018-11-11T07:17:34Z/2018-11-11T07:18:56Z",29.94892,-119.66997,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-11T09:30:25_ZC","MachineObservation","2018-11-11T09:30:25Z/2018-11-11T09:30:42Z",29.94945,-119.66658,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-11T09:35:30_ZC","MachineObservation","2018-11-11T09:35:30Z/2018-11-11T09:35:48Z",29.94943,-119.666,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-11T09:41:30_ZC","MachineObservation","2018-11-11T09:41:30Z/2018-11-11T09:42:38Z",29.94943,-119.666,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-11T09:47:39_ZC","MachineObservation","2018-11-11T09:47:39Z/2018-11-11T09:47:41Z",29.94943,-119.666,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-11T11:59:33_ZC","MachineObservation","2018-11-11T11:59:33Z/2018-11-11T11:59:41Z",29.94867,-119.65736,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-11T13:47:35_ZC","MachineObservation","2018-11-11T13:47:35Z/2018-11-11T13:48:56Z",29.94753,-119.64525,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-11T13:59:59_ZC","MachineObservation","2018-11-11T13:59:59Z/2018-11-11T14:00:13Z",29.94728,-119.64317,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-11T17:12:47_ZC","MachineObservation","2018-11-11T17:12:47Z/2018-11-11T17:12:47Z",29.94829,-119.6268,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-12T10:37:03_ZC","MachineObservation","2018-11-12T10:37:03Z/2018-11-12T10:37:05Z",29.91879,-119.56134,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-12T10:48:12_ZC","MachineObservation","2018-11-12T10:48:12Z/2018-11-12T10:48:12Z",29.91878,-119.56061,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-13T03:18:20_BB","MachineObservation","2018-11-13T03:18:20Z/2018-11-13T03:18:20Z",29.90145,-119.48932,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Berardius bairdii","urn:lsid:marinespecies.org:taxname:242608","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-13T04:07:23_ZC","MachineObservation","2018-11-13T04:07:23Z/2018-11-13T04:07:24Z",29.89881,-119.48471,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-13T04:11:29_ZC","MachineObservation","2018-11-13T04:11:29Z/2018-11-13T04:11:50Z",29.89798,-119.48355,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-13T04:17:32_ZC","MachineObservation","2018-11-13T04:17:32Z/2018-11-13T04:19:19Z",29.89798,-119.48355,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-13T04:23:29_ZC","MachineObservation","2018-11-13T04:23:29Z/2018-11-13T04:25:27Z",29.8972,-119.48209,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-13T04:29:29_ZC","MachineObservation","2018-11-13T04:29:29Z/2018-11-13T04:31:17Z",29.8972,-119.48209,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-13T04:35:30_ZC","MachineObservation","2018-11-13T04:35:30Z/2018-11-13T04:36:33Z",29.8972,-119.48209,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-13T17:29:31_ZC","MachineObservation","2018-11-13T17:29:31Z/2018-11-13T17:29:56Z",29.88284,-119.4467,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-15T05:48:08_ZC","MachineObservation","2018-11-15T05:48:08Z/2018-11-15T05:48:09Z",29.81093,-119.32742,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-15T06:01:00_ZC","MachineObservation","2018-11-15T06:01:00Z/2018-11-15T06:01:01Z",29.81027,-119.32668,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-15T06:06:15_ZC","MachineObservation","2018-11-15T06:06:15Z/2018-11-15T06:06:15Z",29.81027,-119.32668,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-15T06:23:33_ZC","MachineObservation","2018-11-15T06:23:33Z/2018-11-15T06:24:54Z",29.80881,-119.32487,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-09T08:23:34_ZC","MachineObservation","2018-11-09T08:23:34Z/2018-11-09T08:23:42Z",29.97685,-119.84715,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-18_2018-11-10T10:37:02_ZC","MachineObservation","2018-11-10T10:37:02Z/2018-11-10T10:37:11Z",29.96478,-119.75732,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-18_2018-10-31T09:49:28Z"
"CCES_Drift-19_2018-11-02T11:43:15_ZC","MachineObservation","2018-11-02T11:43:15Z/2018-11-02T11:45:11Z",30.0977,-117.24641,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-02T11:54:40_ZC","MachineObservation","2018-11-02T11:54:40Z/2018-11-02T11:54:57Z",30.0977,-117.24641,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-02T12:13:17_ZC","MachineObservation","2018-11-02T12:13:17Z/2018-11-02T12:13:23Z",30.09817,-117.24298,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-02T13:03:33_ZC","MachineObservation","2018-11-02T13:03:33Z/2018-11-02T13:05:07Z",30.09849,-117.23657,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-02T13:13:12_ZC","MachineObservation","2018-11-02T13:13:12Z/2018-11-02T13:14:27Z",30.09847,-117.23574,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-02T15:03:17_BW43","MachineObservation","2018-11-02T15:03:17Z/2018-11-02T15:05:05Z",30.09764,-117.22313,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-02T15:13:49_BW43","MachineObservation","2018-11-02T15:13:49Z/2018-11-02T15:15:09Z",30.09764,-117.22223,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-02T23:23:16_BW43","MachineObservation","2018-11-02T23:23:16Z/2018-11-02T23:25:02Z",30.09373,-117.16532,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-02T23:24:18_ZC","MachineObservation","2018-11-02T23:24:18Z/2018-11-02T23:25:11Z",30.09373,-117.16532,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-03T03:33:36_BW43","MachineObservation","2018-11-03T03:33:36Z/2018-11-03T03:34:49Z",30.07943,-117.13354,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-03T03:54:29_ZC","MachineObservation","2018-11-03T03:54:29Z/2018-11-03T03:54:59Z",30.07784,-117.13036,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-03T04:23:55_BW43","MachineObservation","2018-11-03T04:23:55Z/2018-11-03T04:24:49Z",30.07629,-117.1272,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-03T04:33:12_BW43","MachineObservation","2018-11-03T04:33:12Z/2018-11-03T04:35:06Z",30.07629,-117.1272,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-03T04:53:16_BW43","MachineObservation","2018-11-03T04:53:16Z/2018-11-03T04:53:17Z",30.07456,-117.12404,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-03T05:03:13_BW43","MachineObservation","2018-11-03T05:03:13Z/2018-11-03T05:05:08Z",30.07456,-117.12404,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-03T05:13:16_BW43","MachineObservation","2018-11-03T05:13:16Z/2018-11-03T05:14:50Z",30.07411,-117.12323,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-03T06:04:33_ZC","MachineObservation","2018-11-03T06:04:33Z/2018-11-03T06:04:37Z",30.07091,-117.11763,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-03T06:23:48_ZC","MachineObservation","2018-11-03T06:23:48Z/2018-11-03T06:24:04Z",30.06984,-117.11574,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-03T08:03:28_ZC","MachineObservation","2018-11-03T08:03:28Z/2018-11-03T08:04:01Z",30.06497,-117.10745,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-03T08:44:22_ZC","MachineObservation","2018-11-03T08:44:22Z/2018-11-03T08:44:50Z",30.06293,-117.10423,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-03T17:54:00_ZC","MachineObservation","2018-11-03T17:54:00Z/2018-11-03T17:54:06Z",30.04692,-117.0515,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-03T18:04:26_ZC","MachineObservation","2018-11-03T18:04:26Z/2018-11-03T18:04:51Z",30.04634,-117.05017,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphius cavirostris","urn:lsid:marinespecies.org:taxname:137127","Animalia","Species",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-04T00:13:23_BW43","MachineObservation","2018-11-04T00:13:23Z/2018-11-04T00:15:04Z",30.02131,-117.02504,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-04T00:24:11_BW43","MachineObservation","2018-11-04T00:24:11Z/2018-11-04T00:24:57Z",30.02037,-117.02425,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-04T02:04:39_BW","MachineObservation","2018-11-04T02:04:39Z/2018-11-04T02:04:40Z",30.01561,-117.01793,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-04T02:13:18_BW","MachineObservation","2018-11-04T02:13:18Z/2018-11-04T02:13:18Z",30.01561,-117.01793,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-04T02:23:36_BW43","MachineObservation","2018-11-04T02:23:36Z/2018-11-04T02:24:05Z",30.01513,-117.01653,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-04T04:13:56_BW43","MachineObservation","2018-11-04T04:13:56Z/2018-11-04T04:13:56Z",30.01075,-117.00734,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-04T05:33:32_BW43","MachineObservation","2018-11-04T05:33:32Z/2018-11-04T05:34:20Z",30.00788,-117.00175,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-04T11:33:18_BW43","MachineObservation","2018-11-04T11:33:18Z/2018-11-04T11:34:23Z",29.9917,-116.98285,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-04T12:03:12_BW43","MachineObservation","2018-11-04T12:03:12Z/2018-11-04T12:04:43Z",29.99072,-116.98167,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-04T12:14:37_BW43","MachineObservation","2018-11-04T12:14:37Z/2018-11-04T12:14:39Z",29.99029,-116.98109,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
"CCES_Drift-19_2018-11-04T19:03:47_BW43","MachineObservation","2018-11-04T19:03:47Z/2018-11-04T19:04:49Z",29.98602,-116.95621,"present","US","WGS84","SWFSC","SPOT GPS","https://doi.org/10.6084/m9.figshare.19358036","Ziphiidae","urn:lsid:marinespecies.org:taxname:136986","Animalia","Family",4000,"CCES_Drift-19_2018-11-01T01:18:55Z"
